scenario,path,style,tag,x,y,width,height,parent_x,parent_y,parent_width,parent_height,font_px
LD7-E1-1280x800	fig/4/26/2	text		494.293760	395.252800	140.180480	19.219200	484.736000	342.400000	159.296000	80.080000	12.000000
LD7-E1-1280x800	fig/4/27	text	lead:R	644.032000	380.940000	6.152000	3.000000	32.000000	96.000000	838.400000	616.000000	29.000000
LD7-E1-1280x800	fig/4/28	text	lead:R	478.584000	380.940000	6.152000	3.000000	32.000000	96.000000	838.400000	616.000000	29.000000
LD7-E1-1280x800	fig/4/29	frame	component:A	585.344000	453.280000	117.376000	80.080000	32.000000	96.000000	838.400000	616.000000	29.000000
LD7-E1-1280x800	fig/4/29/1	text	reading:A	590.039040	456.483200	107.985920	46.446400	585.344000	453.280000	117.376000	80.080000	14.000000
LD7-E1-1280x800	fig/4/29/2	text		592.386560	506.132800	103.290880	19.219200	585.344000	453.280000	117.376000	80.080000	12.000000
LD7-E1-1280x800	fig/4/30	text	lead:A	702.720000	491.820000	6.152000	3.000000	32.000000	96.000000	838.400000	616.000000	29.000000
LD7-E1-1280x800	fig/4/31	text	lead:A	583.384000	491.820000	1.960000	3.000000	32.000000	96.000000	838.400000	616.000000	29.000000
LD7-E1-1280x800	fig/4/32	frame	component:K	354.784000	453.280000	100.608000	80.080000	32.000000	96.000000	838.400000	616.000000	29.000000
LD7-E1-1280x800	fig/4/32/1	text	reading:K	358.808320	456.483200	92.559360	46.446400	354.784000	453.280000	100.608000	80.080000	14.000000
LD7-E1-1280x800	fig/4/32/2	text		360.820480	506.132800	88.535040	19.219200	354.784000	453.280000	100.608000	80.080000	12.000000
LD7-E1-1280x800	fig/4/33	text	lead:K	455.392000	491.820000	6.152000	3.000000	32.000000	96.000000	838.400000	616.000000	29.000000
LD7-E1-1280x800	fig/4/34	text	lead:K	348.632000	491.820000	6.152000	3.000000	32.000000	96.000000	838.400000	616.000000	29.000000
LD7-E1-1280x800	fig/4/35	frame	component:E	90.688000	453.280000	125.760000	80.080000	32.000000	96.000000	838.400000	616.000000	29.000000
LD7-E1-1280x800	fig/4/35/1	text	reading:E	95.718400	456.483200	115.699200	46.446400	90.688000	453.280000	125.760000	80.080000	14.000000
LD7-E1-1280x800	fig/4/35/2	text		98.233600	506.132800	110.668800	19.219200	90.688000	453.280000	125.760000	80.080000	12.000000
LD7-E1-1280x800	fig/4/36	text	lead:E	216.448000	491.820000	1.960000	3.000000	32.000000	96.000000	838.400000	616.000000	29.000000
LD7-E1-1280x800	fig/4/37	text	lead:E	88.728000	491.820000	1.960000	3.000000	32.000000	96.000000	838.400000	616.000000	29.000000
LD7-E1-1280x800	fig/4/38	pushbutton	B03	702.720000	219.200000	150.912000	36.960000	32.000000	96.000000	838.400000	616.000000	13.000000
LD7-E1-1280x800	fig/4/39	pushbutton	B02	702.720000	280.800000	150.912000	36.960000	32.000000	96.000000	838.400000	616.000000	12.000000
LD7-E1-1280x800	fig/4/40	pushbutton	B01	702.720000	342.400000	150.912000	36.960000	32.000000	96.000000	838.400000	616.000000	12.000000
LD7-E1-1280x800	fig/4/41	pushbutton	B17	558.515200	108.320000	119.052800	43.120000	32.000000	96.000000	838.400000	616.000000	11.000000
LD7-E1-1280x800	fig/4/42	pushbutton	B16	431.078400	108.320000	119.052800	43.120000	32.000000	96.000000	838.400000	616.000000	11.000000
LD7-E1-1280x800	fig/4/43	pushbutton	B15	303.641600	108.320000	119.052800	43.120000	32.000000	96.000000	838.400000	616.000000	11.000000
LD7-E1-1280x800	fig/4/44	pushbutton	B14	176.204800	108.320000	119.052800	43.120000	32.000000	96.000000	838.400000	616.000000	11.000000
LD7-E1-1280x800	fig/4/45	pushbutton	B13	48.768000	108.320000	119.052800	43.120000	32.000000	96.000000	838.400000	616.000000	11.000000
